Date,TV_Spend,Digital_Spend,Social_Media_Spend,Print_Spend,Discount_Applied,Sales,Units_Sold,Campaign_Type,Product_Type,Region
2024-08-14,27796,19050,37926,14475,10,157158.7,4391,Brand Awareness,Dog Food,South
2024-06-02,52543,31709,37269,7846,20,212649.9,4351,Brand Awareness,Cat Food,North
2024-10-19,24559,30722,36704,18978,15,170019.59999999998,6853,Discount Offer,Cat Food,North
2024-08-17,43139,67892,33391,15425,20,261964.7,5689,Seasonal Sale,Cat Toys,East
2024-11-05,18802,30210,29187,17280,15,146477.4,4575,Discount Offer,Dog Toys,East
2024-12-24,50205,64510,7526,14624,15,232906.6,5693,Discount Offer,Dog Toys,West
2024-07-20,44159,51545,29686,16332,10,235509.90000000002,6824,New Product Launch,Cat Toys,East
2024-02-07,21516,53674,12803,14988,15,172076.40000000002,6680,Brand Awareness,Dog Toys,North
2024-09-16,60492,49489,37668,9722,20,267800.30000000005,5311,Discount Offer,Dog Food,East
2024-07-06,39086,32733,11574,15247,20,175706.0,4522,New Product Launch,Cat Toys,South
2024-02-26,40480,35080,13733,16528,5,177041.40000000002,4725,New Product Launch,Cat Food,North
2024-01-20,62091,51664,12257,5782,15,236026.6,4161,Seasonal Sale,Dog Toys,West
2024-09-29,57766,68412,20909,6507,10,262774.5,5937,Brand Awareness,Cat Food,South
2024-04-28,48737,54709,29146,19072,10,253049.90000000002,4658,Seasonal Sale,Dog Toys,South
2024-03-11,19265,61232,16802,18062,20,185556.6,6897,Seasonal Sale,Cat Toys,South
2024-01-04,25386,67960,12896,10855,15,199187.7,5572,Discount Offer,Cat Food,North
2024-08-08,47425,53014,33133,19151,10,241095.7,6129,Seasonal Sale,Dog Toys,North
2024-01-14,53254,56152,18526,18294,15,241567.6,4523,Discount Offer,Dog Food,West
2024-01-03,63634,42250,16278,12538,15,230712.4,4003,Seasonal Sale,Cat Toys,East
2024-08-03,57662,35229,30551,17046,5,241144.30000000002,6542,New Product Launch,Dog Toys,East
2024-08-16,20143,66729,30298,5676,10,194076.7,5578,Brand Awareness,Dog Toys,East
2024-12-01,25581,63137,27191,12250,5,199224.7,5074,Brand Awareness,Dog Toys,East
2024-07-04,77443,31475,38092,15022,10,281186.1,5284,Brand Awareness,Cat Toys,South
2024-02-24,39424,68386,28871,12813,15,246318.5,5622,New Product Launch,Dog Toys,North
2024-09-10,51984,61412,14721,9090,10,243413.2,6615,New Product Launch,Dog Toys,East
2024-01-24,51505,58876,35279,17498,20,259539.59999999998,4877,Seasonal Sale,Cat Food,South
2024-06-10,72699,44011,19404,18624,15,267186.69999999995,5091,Seasonal Sale,Cat Food,North
2024-06-06,36957,23128,9486,10723,10,143804.5,6911,Seasonal Sale,Cat Toys,North
2024-03-22,35464,65227,33687,14552,5,239253.1,5166,Seasonal Sale,Cat Toys,North
2024-06-07,33649,47450,18156,17777,5,192963.90000000002,5577,Brand Awareness,Dog Food,South
2024-07-06,52065,33897,5567,18714,15,201912.3,5674,Seasonal Sale,Dog Toys,East
2024-02-29,44758,23168,7179,7686,5,151038.4,5608,New Product Launch,Cat Food,North
2024-10-31,15596,21861,7019,13382,15,98861.5,6826,New Product Launch,Cat Food,South
2024-11-14,26374,56758,20919,14034,15,196774.19999999998,5217,New Product Launch,Dog Toys,North
2024-12-31,13775,28750,24703,13526,15,121210.20000000001,5690,Discount Offer,Dog Toys,West
2024-07-29,37388,31988,23704,12689,10,173459.69999999998,4313,Discount Offer,Cat Toys,West
2024-05-31,31029,17979,23030,18930,15,143991.5,4729,Discount Offer,Dog Food,South
2024-04-18,63639,38524,8909,6110,5,218872.8,4383,Seasonal Sale,Dog Food,East
2024-03-16,24645,22065,13015,5578,20,113944.3,5788,Brand Awareness,Cat Toys,East
2024-01-30,41105,52684,8420,5061,10,182884.1,5812,Brand Awareness,Cat Toys,North
2024-11-09,23668,38184,21740,5386,5,153277.6,6324,Seasonal Sale,Cat Food,East
2024-04-26,25960,48365,35328,14361,15,189475.2,5095,Seasonal Sale,Cat Toys,East
2024-12-21,21357,38704,24465,7200,15,154924.0,5152,Discount Offer,Dog Food,West
2024-07-10,74604,20622,9131,17906,20,228044.80000000002,6745,New Product Launch,Cat Food,South
2024-01-19,61796,33261,15652,6683,5,219377.19999999998,5548,New Product Launch,Dog Food,West
2024-06-21,25804,59932,26507,19165,10,210221.9,5864,Discount Offer,Dog Toys,South
2024-08-15,24626,43419,28806,11321,5,171301.80000000002,4750,Discount Offer,Dog Food,North
2024-12-15,38132,49467,24171,13056,15,212652.30000000002,4982,Brand Awareness,Cat Food,West
2024-07-01,17951,40605,25593,13678,10,160573.9,6671,Discount Offer,Dog Food,South
2024-04-22,16449,44171,14470,16924,15,151992.9,4227,New Product Launch,Cat Food,East
2024-07-01,29065,37164,26326,12414,15,173262.6,6043,New Product Launch,Cat Food,South
2024-05-25,19130,64868,9597,18565,5,179297.9,5977,Seasonal Sale,Cat Toys,East
2024-11-14,72287,61197,35788,11643,20,297595.39999999997,6064,Brand Awareness,Dog Food,North
2024-04-25,61702,28796,38071,13732,15,232955.40000000002,5608,Seasonal Sale,Cat Toys,East
2024-04-22,46993,51854,10067,10631,5,212165.5,4011,Brand Awareness,Cat Toys,South
2024-09-07,41875,46320,10024,12945,10,196713.3,5522,Seasonal Sale,Dog Food,West
2024-09-07,16054,15665,12715,15252,20,100606.7,4691,Brand Awareness,Cat Food,South
2024-10-29,58517,47694,36770,12726,15,253955.6,5739,Discount Offer,Dog Toys,West
2024-11-08,39670,39230,16226,17438,15,189958.0,5525,New Product Launch,Dog Food,South
2024-04-27,59112,37995,18412,10169,10,226865.8,4069,Discount Offer,Cat Toys,South
2024-10-27,38307,41784,17569,14430,5,192581.8,6155,Brand Awareness,Cat Toys,North
2024-06-09,77087,29605,7369,14182,15,232334.5,6248,Brand Awareness,Cat Food,East
2024-07-16,57922,32463,37021,11787,10,240116.40000000002,5572,Seasonal Sale,Cat Toys,South
2024-09-16,73080,23419,5528,9467,15,217424.80000000002,4628,Brand Awareness,Dog Toys,West
2024-05-27,36312,62952,35314,10232,5,227666.0,5287,Discount Offer,Cat Toys,East
2024-08-27,76985,48837,23047,15491,20,278018.0,4905,Brand Awareness,Cat Food,North
2024-02-16,67608,20263,24748,13130,5,221361.1,6350,Brand Awareness,Dog Food,East
2024-07-16,50277,63877,18919,11196,5,249969.9,6984,Seasonal Sale,Cat Food,South
2024-02-16,41551,55719,20256,18441,5,219842.80000000002,4575,Brand Awareness,Cat Toys,West
2024-03-18,66597,60687,9905,8907,10,257405.2,6602,Seasonal Sale,Cat Food,West
2024-05-03,55212,49131,13884,9288,15,229543.09999999998,6172,New Product Launch,Cat Toys,East
2024-03-15,19637,52276,33906,11734,20,187864.6,6020,Seasonal Sale,Cat Food,West
2024-12-24,53258,49523,10950,6080,10,216492.5,4858,Brand Awareness,Dog Food,South
2024-05-16,45693,15519,6360,11240,5,143306.5,4744,New Product Launch,Cat Toys,West
2024-03-30,19824,69615,26946,5197,20,189541.40000000002,6527,Brand Awareness,Dog Toys,West
2024-11-20,36950,46106,13730,12814,5,182909.4,6179,Seasonal Sale,Dog Toys,West
2024-03-01,33488,59504,27161,15386,5,222289.80000000002,4114,Discount Offer,Dog Toys,South
2024-05-17,10215,25514,32738,12851,5,117795.70000000001,4480,New Product Launch,Dog Toys,North
2024-02-19,21523,62456,8925,14790,20,171511.0,4980,Discount Offer,Cat Toys,West
2024-09-15,78689,22233,13463,6600,15,226455.1,5024,Discount Offer,Cat Toys,North
2024-04-16,33834,16102,22412,12462,5,151392.6,6378,New Product Launch,Dog Food,East
2024-04-22,44474,15597,27402,11866,15,165647.5,5600,Discount Offer,Cat Food,East
2024-12-15,53066,61715,39010,8692,20,264607.7,4941,Discount Offer,Cat Toys,South
2024-09-10,20400,34657,30717,17057,20,154474.6,4954,Discount Offer,Dog Toys,South
2024-04-27,20345,60009,14797,13875,5,174154.4,5660,Discount Offer,Cat Toys,South
2024-07-16,43896,53549,25594,8083,15,220792.59999999998,4767,New Product Launch,Dog Toys,South
2024-12-02,38899,58565,11406,8989,15,208848.6,6438,Brand Awareness,Dog Food,North
2024-12-30,38229,21256,18965,5332,5,142652.2,4833,Discount Offer,Cat Food,South
2024-02-20,15583,58148,18733,18531,10,179426.7,6190,New Product Launch,Cat Toys,North
2024-09-01,14897,44401,31926,18709,10,160354.6,6375,New Product Launch,Cat Food,West
2024-02-04,14567,56548,33783,18653,20,190308.90000000002,5781,New Product Launch,Dog Toys,West
2024-10-28,23329,21554,22824,19109,20,139171.7,4627,New Product Launch,Dog Toys,East
2024-03-09,10228,27664,33287,19847,10,129147.09999999999,4376,Seasonal Sale,Cat Food,East
2024-12-14,47052,57367,21568,19507,10,244683.80000000002,4089,Brand Awareness,Dog Food,North
2024-11-15,67769,63279,35436,18779,10,313538.60000000003,6855,Brand Awareness,Cat Food,South
2024-02-18,56032,39386,26380,14963,5,235047.3,5020,Discount Offer,Cat Food,East
2024-03-14,43686,19846,29796,11106,5,182642.80000000002,5065,New Product Launch,Cat Toys,North
2024-07-10,73261,41205,13031,12333,5,249424.0,5970,Seasonal Sale,Cat Toys,East
2024-09-17,12809,40570,26947,19899,5,151291.3,5058,New Product Launch,Dog Toys,South
2024-12-21,51785,45255,8188,11655,5,213960.6,5517,Discount Offer,Cat Toys,North
2024-03-10,46547,36182,30669,10308,5,214475.59999999998,6600,Brand Awareness,Dog Food,East
2024-03-30,52818,54373,36813,18431,20,266961.2,4123,Discount Offer,Dog Food,South
2024-09-16,75681,58019,11765,9200,15,273732.5,6104,Discount Offer,Dog Food,North
2024-05-05,47333,31043,28171,7721,20,202317.80000000002,6853,Discount Offer,Dog Toys,North
2024-08-18,26576,60532,15807,13998,15,187208.19999999998,5479,Discount Offer,Dog Food,North
2024-10-21,49405,50754,15204,6064,20,205295.19999999998,6282,Discount Offer,Dog Food,West
2024-05-08,41601,15400,32066,14080,20,174747.2,6655,Discount Offer,Cat Toys,North
2024-10-06,77946,34239,27658,16115,5,264374.6,6439,Discount Offer,Dog Toys,East
2024-11-08,77356,25416,39986,11820,5,268091.2,5515,Brand Awareness,Cat Food,North
2024-04-09,62116,18412,18786,13512,15,207875.40000000002,5854,Brand Awareness,Dog Food,North
2024-11-21,72894,31440,34283,8957,15,251503.30000000002,5366,New Product Launch,Cat Toys,North
2024-10-23,44635,39406,5056,7382,5,175032.40000000002,4051,New Product Launch,Cat Food,North
2024-06-30,17465,16875,37911,8231,20,131604.8,5573,Seasonal Sale,Dog Food,North
2024-06-22,66754,68695,13559,15503,15,276127.6,5501,Seasonal Sale,Cat Food,West
2024-11-11,48871,52066,31058,12008,10,242868.4,6536,Brand Awareness,Cat Food,South
2024-12-29,72874,51536,27745,16793,10,283027.3,6052,Brand Awareness,Dog Toys,West
2024-07-06,39511,20752,5615,6500,10,132587.0,4631,Seasonal Sale,Dog Toys,East
2024-02-26,58821,36217,13062,19687,15,214911.6,5861,Brand Awareness,Dog Food,South
2024-01-31,75776,27489,33214,6568,5,247945.09999999998,5232,Seasonal Sale,Dog Food,East
2024-03-24,54462,16353,15681,10892,5,180166.90000000002,6264,New Product Launch,Dog Toys,North
2024-05-31,71382,41986,11984,8281,5,237722.9,6047,Brand Awareness,Dog Food,East
2024-02-05,42574,36371,32579,14711,15,203524.4,4535,Brand Awareness,Dog Food,West
2024-07-31,51910,54365,30274,15110,15,251419.3,6785,Seasonal Sale,Dog Toys,West
2024-12-29,35186,29691,32399,9089,10,181492.19999999998,4729,Discount Offer,Cat Food,North
2024-04-15,32813,19311,36481,6865,15,152821.2,5275,Discount Offer,Dog Food,North
2024-12-07,28557,63075,5944,14597,10,192479.0,6050,New Product Launch,Cat Toys,South
2024-08-07,38060,25794,33457,15915,10,183145.9,5025,Brand Awareness,Dog Toys,West
2024-06-11,68866,17934,14114,10600,5,204980.8,6197,Brand Awareness,Dog Food,West
2024-08-07,16080,31406,23130,11055,15,139091.5,6051,Seasonal Sale,Dog Food,South
2024-09-26,23854,25394,17312,5004,5,122939.79999999999,5520,Discount Offer,Dog Toys,West
2024-04-29,77695,65361,37596,19369,5,326564.60000000003,5894,Discount Offer,Cat Toys,South
2024-12-01,37025,41872,14751,12959,15,188239.1,4467,New Product Launch,Cat Toys,West
2024-06-30,62982,56708,11907,6168,15,239428.19999999998,6117,Discount Offer,Dog Toys,East
2024-04-15,51081,64956,33114,7398,20,264281.6,4200,Discount Offer,Cat Toys,East
2024-08-04,14368,56093,30009,7630,10,163473.3,4307,Discount Offer,Dog Food,South
2024-07-23,37094,35800,24310,11608,20,181609.8,6045,Seasonal Sale,Cat Toys,South
2024-03-10,56040,58397,23996,5347,10,247514.40000000002,4921,Discount Offer,Dog Food,North
2024-02-13,76766,52909,11047,10861,10,268005.0,6339,New Product Launch,Cat Food,West
2024-11-24,33991,36352,33767,17412,10,188561.6,6971,Discount Offer,Cat Toys,East
2024-10-27,11301,51439,21347,15005,5,156386.4,4882,New Product Launch,Cat Food,North
2024-08-15,38610,43312,29102,8342,5,202393.6,4585,Seasonal Sale,Dog Toys,West
2024-07-02,44678,55060,9263,11500,15,215508.6,5720,Seasonal Sale,Cat Toys,East
2024-04-16,34466,30438,6902,7574,10,136951.8,4508,New Product Launch,Dog Food,West
2024-03-24,50875,38385,35823,8825,10,222314.6,4004,Seasonal Sale,Cat Toys,South
2024-12-03,36081,59999,35540,9593,10,220660.8,6340,Brand Awareness,Dog Toys,East
2024-09-06,34354,33482,15190,10272,5,158153.2,4359,Brand Awareness,Dog Toys,East
2024-12-28,28300,47471,32690,13244,15,198776.9,4213,Brand Awareness,Dog Food,North
2024-01-21,74384,62279,7994,5148,5,267066.1,5459,Brand Awareness,Cat Toys,West
2024-07-14,70892,58877,7010,13694,20,273049.9,4562,Brand Awareness,Cat Food,South
2024-06-26,45525,56212,12377,5869,20,205513.3,6812,Seasonal Sale,Dog Toys,South
2024-01-07,36532,69213,18036,8521,20,213176.80000000002,4044,New Product Launch,Dog Toys,West
2024-03-10,16464,63373,31467,17506,15,202954.5,6750,Seasonal Sale,Dog Food,West
2024-05-06,26562,28026,5048,8871,20,126728.70000000001,4633,Discount Offer,Cat Toys,South
2024-06-08,65514,57089,21038,6300,15,267494.1,5435,Brand Awareness,Cat Food,West
2024-09-04,42634,34648,37576,15691,5,208508.30000000002,5210,Brand Awareness,Cat Toys,North
2024-07-21,10060,20435,12878,12595,5,92387.6,5749,Seasonal Sale,Cat Toys,West
2024-05-27,19269,23493,32609,19418,15,141429.09999999998,6708,Discount Offer,Cat Food,North
2024-05-22,73143,21691,29070,17225,5,250521.0,6768,Seasonal Sale,Dog Food,North
2024-07-17,33065,17763,26996,16481,5,162116.8,4593,New Product Launch,Dog Toys,West
2024-06-02,12895,35389,23161,9833,15,123872.0,5424,Brand Awareness,Dog Food,East
2024-05-21,22352,46498,7228,17045,20,155756.1,6293,Seasonal Sale,Dog Food,East
2024-11-08,59737,51009,31365,11670,15,256194.5,5926,New Product Launch,Cat Toys,North
2024-06-13,42016,50825,30188,7451,10,213159.2,4856,Brand Awareness,Cat Food,West
2024-11-09,71304,31934,13888,9385,5,232538.1,5892,Brand Awareness,Dog Toys,North
2024-01-21,21962,20574,28130,19755,15,141412.5,4551,Brand Awareness,Cat Toys,West
2024-03-22,43302,53179,23790,13530,5,227913.5,4042,Discount Offer,Dog Toys,West
2024-03-09,14011,16587,29824,7824,20,108266.69999999998,6888,Seasonal Sale,Cat Toys,South
2024-05-10,29782,57782,38405,11854,5,223524.4,4178,Brand Awareness,Cat Food,East
2024-03-27,77691,53688,29474,14885,15,296472.3,5480,Brand Awareness,Dog Toys,East
2024-08-05,49725,69412,22333,10964,20,256559.0,6582,New Product Launch,Dog Toys,South
2024-10-31,19196,26688,38879,5986,20,150633.4,4606,Seasonal Sale,Dog Food,South
2024-12-10,53459,19409,13367,18246,20,182179.5,4671,New Product Launch,Cat Toys,South
2024-12-06,42769,20783,5722,13171,10,154441.0,4926,Seasonal Sale,Cat Toys,North
2024-06-09,34700,48480,36145,8490,15,205827.0,4016,Brand Awareness,Cat Toys,North
2024-06-26,15269,41751,15139,13076,15,145407.90000000002,5135,Discount Offer,Dog Food,North
2024-04-26,53880,53174,7128,18518,20,232945.40000000002,5638,New Product Launch,Dog Food,North
2024-07-14,18320,27041,25617,15925,5,140701.4,6873,Discount Offer,Dog Toys,North
2024-11-22,59589,38227,33080,8767,20,240796.2,6594,Discount Offer,Cat Toys,East
2024-03-26,45897,50201,22533,18576,10,222019.7,5053,Discount Offer,Cat Toys,East
2024-10-15,68565,51069,37624,17268,20,282901.1,5215,Seasonal Sale,Dog Toys,West
2024-03-21,40930,31654,32956,7006,15,187556.80000000002,6484,Seasonal Sale,Dog Toys,East
2024-05-31,67233,41370,38077,12925,20,263986.9,6226,Discount Offer,Dog Toys,South
2024-03-01,24380,44482,8952,8107,5,147775.1,4615,Brand Awareness,Cat Food,East
2024-03-01,65830,26586,27796,9468,15,220369.0,6724,Brand Awareness,Cat Food,South
2024-12-19,15529,65231,36746,18799,5,206353.6,6681,Discount Offer,Dog Toys,East
2024-01-28,59178,20322,26249,8330,20,194622.8,6849,New Product Launch,Dog Food,North
2024-02-12,16937,28932,5015,16233,15,111762.3,4311,New Product Launch,Dog Food,East
2024-06-17,49886,44299,30957,13722,10,233757.1,6072,Seasonal Sale,Cat Toys,West
2024-03-26,59699,40179,21005,5923,15,217573.8,6418,New Product Launch,Cat Food,North
2024-06-25,35279,20257,26292,17310,5,170544.9,4524,Brand Awareness,Cat Food,North
2024-01-17,48106,61501,36876,11247,15,255244.40000000002,6277,Discount Offer,Dog Toys,West
2024-04-07,50544,61136,19817,13432,10,244211.6,5473,New Product Launch,Dog Toys,East
2024-07-16,18997,24777,30470,18292,10,150238.7,6425,Discount Offer,Dog Toys,East
2024-04-07,50860,26249,14759,6896,10,181311.9,4887,New Product Launch,Dog Toys,West
2024-03-05,13225,36390,11412,12883,10,126733.7,5924,Seasonal Sale,Dog Toys,North
2024-11-25,69470,35369,25504,8324,5,240843.69999999998,6007,Brand Awareness,Dog Food,West
2024-12-06,73656,27881,13507,18453,15,245088.2,4461,Seasonal Sale,Dog Food,South
2024-01-05,61880,24587,26050,5813,20,205766.8,6412,Discount Offer,Dog Toys,South
2024-01-02,71078,43264,9820,9750,10,245718.0,6151,Brand Awareness,Dog Food,East
2024-01-22,66633,23791,12835,12618,20,213703.3,4427,Brand Awareness,Dog Toys,North
2024-04-21,36655,56473,32631,5782,20,220815.90000000002,4468,Seasonal Sale,Dog Toys,South
2024-02-26,53601,37375,39617,19642,15,244861.1,5014,New Product Launch,Cat Food,West
2024-03-06,13114,37611,18587,9055,20,122873.4,5604,Seasonal Sale,Dog Food,East
2024-11-25,36502,57026,39721,12789,20,233380.1,4869,Discount Offer,Dog Food,East
2024-04-07,59768,22833,11840,13199,5,188822.4,6817,New Product Launch,Cat Food,North
2024-05-23,58128,67038,36440,16965,20,292548.5,6727,Seasonal Sale,Dog Food,South
2024-05-04,30028,62013,35636,19002,15,223952.90000000002,6852,Seasonal Sale,Cat Food,East
2024-06-15,65565,66805,7389,17862,20,276297.5,4885,New Product Launch,Cat Toys,West
2024-03-26,45333,30754,5763,8139,15,167119.5,6608,New Product Launch,Dog Food,South
2024-03-16,13174,57048,28925,16981,10,177101.1,5273,New Product Launch,Dog Toys,East
2024-12-09,45398,27577,31549,10007,20,195582.0,4330,Seasonal Sale,Cat Food,East
2024-10-20,45929,46095,28457,9051,20,219234.0,5955,New Product Launch,Dog Toys,South
2024-02-28,14321,36248,26423,12575,20,142257.1,4586,New Product Launch,Dog Toys,South
2024-05-17,65421,50282,15518,13709,10,258185.5,4200,New Product Launch,Dog Food,North
2024-04-08,33760,51737,37360,8190,5,218567.5,4453,Brand Awareness,Cat Food,West
2024-07-10,21360,67436,33173,16294,20,214983.0,4825,Discount Offer,Cat Toys,North
2024-08-30,20313,46891,14395,10637,15,146782.2,4110,New Product Launch,Dog Toys,North
2024-11-14,15801,39124,24207,17770,5,151543.4,6911,Discount Offer,Dog Toys,West
2024-02-18,24130,19566,31639,19542,5,143774.0,4907,New Product Launch,Cat Toys,West
2024-02-01,24271,17196,33924,15908,5,137933.59999999998,5772,New Product Launch,Cat Food,North
2024-10-03,26075,46115,12433,5578,20,160948.9,5567,Brand Awareness,Dog Food,South
2024-01-20,28984,64941,35104,13138,10,217610.09999999998,5232,Brand Awareness,Dog Toys,West
2024-06-02,70942,34859,8664,9482,10,225834.5,6080,New Product Launch,Dog Food,North
2024-03-08,22861,26345,15528,17699,20,132613.0,4554,New Product Launch,Cat Food,South
2024-12-31,71247,49077,33190,6865,15,279502.0,5903,New Product Launch,Cat Toys,East
2024-08-01,79101,15864,5497,10489,15,214087.3,4106,Discount Offer,Dog Food,South
